Comparison of groups:  4-1 
           GeneID   Chr     Start       End Strand Length       logFC
18717   3.4645922  2.405746e-06  2.756884e-05
18777   3.4645922  2.405746e-06  2.756884e-05
18835   3.4645922  2.405746e-06  2.756884e-05
18894   3.4645922  2.405746e-06  2.756884e-05
18952   3.4645922  2.405746e-06  2.756884e-05
19012   3.4645922  2.405746e-06  2.756884e-05
19072   3.4645922  2.405746e-06  2.756884e-05
19132   3.4645922  2.405746e-06  2.756884e-05
19190   3.4645922  2.405746e-06  2.756884e-05
19251   3.4645922  2.405746e-06  2.756884e-05
19309   3.4645922  2.405746e-06  2.756884e-05
19368   3.4645922  2.405746e-06  2.756884e-05
19426   3.4645922  2.405746e-06  2.756884e-05
19485   3.4645922  2.405746e-06  2.756884e-05
19544   3.4645922  2.405746e-06  2.756884e-05
19602   3.4645922  2.405746e-06  2.756884e-05
19658   3.4645922  2.405746e-06  2.756884e-05
19698   3.4645922  2.405746e-06  2.756884e-05
21031   4.2886017  2.440916e-06  2.794007e-05
21036   4.2886017  2.440916e-06  2.794007e-05
21042   4.2886017  2.440916e-06  2.794007e-05
930     4.5911219  2.451728e-06  2.805320e-05
960     3.2135904  2.469090e-06  2.814514e-05
999     3.2135904  2.469090e-06  2.814514e-05
1039    3.2135904  2.469090e-06  2.814514e-05
1077    3.2135904  2.469090e-06  2.814514e-05
1114    3.2135904  2.469090e-06  2.814514e-05
1148    3.2135904  2.469090e-06  2.814514e-05
1184    3.2135904  2.469090e-06  2.814514e-05
1215    3.2135904  2.469090e-06  2.814514e-05
1247    3.2135904  2.469090e-06  2.814514e-05
1272    3.2135904  2.469090e-06  2.814514e-05
28861   2.9211096  2.471880e-06  2.814514e-05
28879   2.9211096  2.471880e-06  2.814514e-05
28886   2.9211096  2.471880e-06  2.814514e-05
12071   2.0795073  2.516368e-06  2.863008e-05
12109   2.0795073  2.516368e-06  2.863008e-05
7804    2.6819856  2.525429e-06  2.872235e-05
912     4.5331347  2.530400e-06  2.875723e-05
921     4.5331347  2.530400e-06  2.875723e-05
7010    8.1515056  2.556564e-06  2.904365e-05
10842   3.3411040  2.570515e-06  2.909268e-05
10871   3.3411040  2.570515e-06  2.909268e-05
10898   3.3411040  2.570515e-06  2.909268e-05
10929   3.3411040  2.570515e-06  2.909268e-05
10961   3.3411040  2.570515e-06  2.909268e-05
10993   3.3411040  2.570515e-06  2.909268e-05
11023   3.3411040  2.570515e-06  2.909268e-05
11051   3.3411040  2.570515e-06  2.909268e-05
11110   3.3411040  2.570515e-06  2.909268e-05
11118   3.3411040  2.570515e-06  2.909268e-05
15462   2.5998901  2.573282e-06  2.911308e-05
22147   6.0255786  2.606278e-06  2.943125e-05
22164   6.0255786  2.606278e-06  2.943125e-05
22181   6.0255786  2.606278e-06  2.943125e-05
22198   6.0255786  2.606278e-06  2.943125e-05
22216   6.0255786  2.606278e-06  2.943125e-05
22094   6.0239921  2.622006e-06  2.957568e-05
22112   6.0239921  2.622006e-06  2.957568e-05
22130   6.0239921  2.622006e-06  2.957568e-05
33960   9.1720920  2.711195e-06  3.054748e-05
33962   9.1720920  2.711195e-06  3.054748e-05
33965   9.1720920  2.711195e-06  3.054748e-05
18643   3.1404817  2.765843e-06  3.094383e-05
18702   3.1404817  2.765843e-06  3.094383e-05
18762   3.1404817  2.765843e-06  3.094383e-05
18820   3.1404817  2.765843e-06  3.094383e-05
18879   3.1404817  2.765843e-06  3.094383e-05
18937   3.1404817  2.765843e-06  3.094383e-05
18997   3.1404817  2.765843e-06  3.094383e-05
19057   3.1404817  2.765843e-06  3.094383e-05
19117   3.1404817  2.765843e-06  3.094383e-05
19175   3.1404817  2.765843e-06  3.094383e-05
19236   3.1404817  2.765843e-06  3.094383e-05
19294   3.1404817  2.765843e-06  3.094383e-05
19353   3.1404817  2.765843e-06  3.094383e-05
19411   3.1404817  2.765843e-06  3.094383e-05
19470   3.1404817  2.765843e-06  3.094383e-05
19529   3.1404817  2.765843e-06  3.094383e-05
19587   3.1404817  2.765843e-06  3.094383e-05
19643   3.1404817  2.765843e-06  3.094383e-05
19684   3.1404817  2.765843e-06  3.094383e-05
7231    8.3501850  2.823763e-06  3.157854e-05
18660   3.4908931  2.843494e-06  3.157854e-05
18719   3.4908931  2.843494e-06  3.157854e-05
18779   3.4908931  2.843494e-06  3.157854e-05
18837   3.4908931  2.843494e-06  3.157854e-05
18896   3.4908931  2.843494e-06  3.157854e-05
18954   3.4908931  2.843494e-06  3.157854e-05
19014   3.4908931  2.843494e-06  3.157854e-05
19074   3.4908931  2.843494e-06  3.157854e-05
19134   3.4908931  2.843494e-06  3.157854e-05
19192   3.4908931  2.843494e-06  3.157854e-05
19253   3.4908931  2.843494e-06  3.157854e-05
19311   3.4908931  2.843494e-06  3.157854e-05
19370   3.4908931  2.843494e-06  3.157854e-05
19428   3.4908931  2.843494e-06  3.157854e-05
19487   3.4908931  2.843494e-06  3.157854e-05
19546   3.4908931  2.843494e-06  3.157854e-05
19604   3.4908931  2.843494e-06  3.157854e-05
19660   3.4908931  2.843494e-06  3.157854e-05
19700   3.4908931  2.843494e-06  3.157854e-05
11263   5.4697646  2.844536e-06  3.157854e-05
13250   3.2970398  2.854651e-06  3.164429e-05
13275   3.2970398  2.854651e-06  3.164429e-05
13286   3.2970398  2.854651e-06  3.164429e-05
13291   3.2970398  2.854651e-06  3.164429e-05
10513   4.7384142  2.915866e-06  3.229915e-05
10531   4.7384142  2.915866e-06  3.229915e-05
20643   6.4318054  3.002665e-06  3.321189e-05
20647   6.4318054  3.002665e-06  3.321189e-05
20650   6.4318054  3.002665e-06  3.321189e-05
20656   6.4318054  3.002665e-06  3.321189e-05
11081   3.3304913  3.073369e-06  3.398149e-05
33262   2.9635742  3.081415e-06  3.405798e-05
14023   4.9361378  3.099316e-06  3.423077e-05
14036   4.9361378  3.099316e-06  3.423077e-05
6781    6.0805260  3.139234e-06  3.464632e-05
6790    6.0805260  3.139234e-06  3.464632e-05
14569   4.6260688  3.161848e-06  3.487041e-05
14580   4.6260688  3.161848e-06  3.487041e-05
23748   5.3370155  3.187283e-06  3.511244e-05
23774   5.3370155  3.187283e-06  3.511244e-05
23782   5.3370155  3.187283e-06  3.511244e-05
7905    2.6571295  3.216884e-06  3.538690e-05
7919    2.6571295  3.216884e-06  3.538690e-05
7934    2.6571295  3.216884e-06  3.538690e-05
7950    2.6571295  3.216884e-06  3.538690e-05
10827   3.2060818  3.237211e-06  3.548124e-05
10856   3.2060818  3.237211e-06  3.548124e-05
10883   3.2060818  3.237211e-06  3.548124e-05
10914   3.2060818  3.237211e-06  3.548124e-05
10946   3.2060818  3.237211e-06  3.548124e-05
10978   3.2060818  3.237211e-06  3.548124e-05
11008   3.2060818  3.237211e-06  3.548124e-05
11036   3.2060818  3.237211e-06  3.548124e-05
11066   3.2060818  3.237211e-06  3.548124e-05
11095   3.2060818  3.237211e-06  3.548124e-05
13259   3.7601541  3.251634e-06  3.561347e-05
13300   3.7601541  3.251634e-06  3.561347e-05
14607   1.3486962  3.292561e-06  3.603686e-05
33364   3.8739990  3.292678e-06  3.603686e-05
34024   4.9366324  3.373295e-06  3.689244e-05
34062   4.9366324  3.373295e-06  3.689244e-05
14760   1.6344065  3.403061e-06  3.719104e-05
14772   1.6344065  3.403061e-06  3.719104e-05
10349   9.8603863  3.416945e-06  3.728002e-05
10352   9.8603863  3.416945e-06  3.728002e-05
10371   9.8603863  3.416945e-06  3.728002e-05
7221    4.2410304  3.417377e-06  3.728002e-05
7226    4.2410304  3.417377e-06  3.728002e-05
5785    2.2151575  3.434656e-06  3.745499e-05
25838   4.5499295  3.461874e-06  3.772456e-05
25847   4.5499295  3.461874e-06  3.772456e-05
21221   5.0569714  3.505920e-06  3.817698e-05
21235   5.0569714  3.505920e-06  3.817698e-05
22092   4.2653846  3.527885e-06  3.830565e-05
22110   4.2653846  3.527885e-06  3.830565e-05
22128   4.2653846  3.527885e-06  3.830565e-05
22145   4.2653846  3.527885e-06  3.830565e-05
22162   4.2653846  3.527885e-06  3.830565e-05
22179   4.2653846  3.527885e-06  3.830565e-05
22196   4.2653846  3.527885e-06  3.830565e-05
22214   4.2653846  3.527885e-06  3.830565e-05
19730   2.8730368  3.538032e-06  3.840202e-05
13404   4.1726769  3.563699e-06  3.865648e-05
33924   9.1858601  3.564036e-06  3.865648e-05
12065   2.3264505  3.584681e-06  3.883855e-05
12085   2.3264505  3.584681e-06  3.883855e-05
12103   2.3264505  3.584681e-06  3.883855e-05
23930   3.7505017  3.607165e-06  3.905413e-05
23942   3.7505017  3.607165e-06  3.905413e-05
23506   3.2775249  3.632079e-06  3.930977e-05
10355   9.8655513  3.681624e-06  3.983172e-05
14757   2.1914349  3.797334e-06  4.105417e-05
14769   2.1914349  3.797334e-06  4.105417e-05
16945   4.8347386  3.799752e-06  4.106561e-05
5638    2.1840809  3.813065e-06  4.119474e-05
10367   5.7847054  3.822675e-06  4.123955e-05
10373   5.7847054  3.822675e-06  4.123955e-05
10377   5.7847054  3.822675e-06  4.123955e-05
10405   5.7847054  3.822675e-06  4.123955e-05
25732   4.4388184  3.912725e-06  4.210572e-05
25743   4.4388184  3.912725e-06  4.210572e-05
25754   4.4388184  3.912725e-06  4.210572e-05
25765   4.4388184  3.912725e-06  4.210572e-05
25776   4.4388184  3.912725e-06  4.210572e-05
25787   4.4388184  3.912725e-06  4.210572e-05
25799   4.4388184  3.912725e-06  4.210572e-05
33210   1.8400525  3.981555e-06  4.281589e-05
33230   1.8400525  3.981555e-06  4.281589e-05
2734    2.7537367  4.029412e-06  4.331510e-05
11269   6.9563254  4.118103e-06  4.425275e-05
21234   6.1004581  4.140928e-06  4.448220e-05
4798    9.1593057  4.151025e-06  4.455896e-05
4800    9.1593057  4.151025e-06  4.455896e-05
10497  10.1977374  4.189489e-06  4.495587e-05
34464   2.9483336  4.222310e-06  4.529196e-05
26532   4.2724415  4.232039e-06  4.538020e-05
26264   6.3189698  4.247669e-06  4.548320e-05
26271   6.3189698  4.247669e-06  4.548320e-05
26278   6.3189698  4.247669e-06  4.548320e-05
26285   6.3189698  4.247669e-06  4.548320e-05
10495  10.1998208  4.302974e-06  4.605906e-05
33285   5.4919317  4.326722e-06  4.622040e-05
33288   5.4919317  4.326722e-06  4.622040e-05
33291   5.4919317  4.326722e-06  4.622040e-05
33294   5.4919317  4.326722e-06  4.622040e-05
17324   5.7394494  4.330217e-06  4.622040e-05
10875   3.3593421  4.341529e-06  4.622040e-05
10903   3.3593421  4.341529e-06  4.622040e-05
10934   3.3593421  4.341529e-06  4.622040e-05
10966   3.3593421  4.341529e-06  4.622040e-05
10998   3.3593421  4.341529e-06  4.622040e-05
11055   3.3593421  4.341529e-06  4.622040e-05
11085   3.3593421  4.341529e-06  4.622040e-05
24995   3.6787035  4.350192e-06  4.622040e-05
25002   3.6787035  4.350192e-06  4.622040e-05
25009   3.6787035  4.350192e-06  4.622040e-05
25013   3.6787035  4.350192e-06  4.622040e-05
25019   3.6787035  4.350192e-06  4.622040e-05
25026   3.6787035  4.350192e-06  4.622040e-05
25031   3.6787035  4.350192e-06  4.622040e-05
25038   3.6787035  4.350192e-06  4.622040e-05
25045   3.6787035  4.350192e-06  4.622040e-05
18553   1.4978680  4.371982e-06  4.643558e-05
18627   2.7115056  4.435542e-06  4.683064e-05
18686   2.7115056  4.435542e-06  4.683064e-05
18746   2.7115056  4.435542e-06  4.683064e-05
18804   2.7115056  4.435542e-06  4.683064e-05
18863   2.7115056  4.435542e-06  4.683064e-05
18921   2.7115056  4.435542e-06  4.683064e-05
18981   2.7115056  4.435542e-06  4.683064e-05
19041   2.7115056  4.435542e-06  4.683064e-05
19101   2.7115056  4.435542e-06  4.683064e-05
19159   2.7115056  4.435542e-06  4.683064e-05
19220   2.7115056  4.435542e-06  4.683064e-05
19278   2.7115056  4.435542e-06  4.683064e-05
19337   2.7115056  4.435542e-06  4.683064e-05
19395   2.7115056  4.435542e-06  4.683064e-05
19454   2.7115056  4.435542e-06  4.683064e-05
19513   2.7115056  4.435542e-06  4.683064e-05
19571   2.7115056  4.435542e-06  4.683064e-05
11128   3.7320153  4.441562e-06  4.687780e-05
26257   2.8261377  4.500358e-06  4.743204e-05
26265   2.8261377  4.500358e-06  4.743204e-05
26272   2.8261377  4.500358e-06  4.743204e-05
26279   2.8261377  4.500358e-06  4.743204e-05
18648   2.2368246  4.562081e-06  4.775501e-05
18707   2.2368246  4.562081e-06  4.775501e-05
18767   2.2368246  4.562081e-06  4.775501e-05
18825   2.2368246  4.562081e-06  4.775501e-05
18884   2.2368246  4.562081e-06  4.775501e-05
18942   2.2368246  4.562081e-06  4.775501e-05
19002   2.2368246  4.562081e-06  4.775501e-05
19062   2.2368246  4.562081e-06  4.775501e-05
19122   2.2368246  4.562081e-06  4.775501e-05
19180   2.2368246  4.562081e-06  4.775501e-05
19241   2.2368246  4.562081e-06  4.775501e-05
19299   2.2368246  4.562081e-06  4.775501e-05
19358   2.2368246  4.562081e-06  4.775501e-05
19416   2.2368246  4.562081e-06  4.775501e-05
19475   2.2368246  4.562081e-06  4.775501e-05
19534   2.2368246  4.562081e-06  4.775501e-05
19592   2.2368246  4.562081e-06  4.775501e-05
19648   2.2368246  4.562081e-06  4.775501e-05
22090   3.8478444  4.572120e-06  4.775501e-05
22108   3.8478444  4.572120e-06  4.775501e-05
22126   3.8478444  4.572120e-06  4.775501e-05
22143   3.8478444  4.572120e-06  4.775501e-05
22160   3.8478444  4.572120e-06  4.775501e-05
22177   3.8478444  4.572120e-06  4.775501e-05
22194   3.8478444  4.572120e-06  4.775501e-05
22212   3.8478444  4.572120e-06  4.775501e-05
11227   5.4112678  4.598664e-06  4.798247e-05
11238   5.4112678  4.598664e-06  4.798247e-05
11250   5.4112678  4.598664e-06  4.798247e-05
11602   4.0783339  4.627011e-06  4.810407e-05
10821   2.9946885  4.629801e-06  4.810407e-05
10850   2.9946885  4.629801e-06  4.810407e-05
10877   2.9946885  4.629801e-06  4.810407e-05
10908   2.9946885  4.629801e-06  4.810407e-05
10940   2.9946885  4.629801e-06  4.810407e-05
10972   2.9946885  4.629801e-06  4.810407e-05
11002   2.9946885  4.629801e-06  4.810407e-05
11030   2.9946885  4.629801e-06  4.810407e-05
11060   2.9946885  4.629801e-06  4.810407e-05
11089   2.9946885  4.629801e-06  4.810407e-05
21225   4.8606924  4.631028e-06  4.810407e-05
21239   4.8606924  4.631028e-06  4.810407e-05
13252   3.4956059  4.684418e-06  4.860849e-05
13277   3.4956059  4.684418e-06  4.860849e-05
13293   3.4956059  4.684418e-06  4.860849e-05
21220   6.2335795  4.717930e-06  4.893941e-05
27665   4.4929121  4.804995e-06  4.967653e-05
27678   4.4929121  4.804995e-06  4.967653e-05
12070   1.8574485  4.809912e-06  4.967653e-05
12090   1.8574485  4.809912e-06  4.967653e-05
12108   1.8574485  4.809912e-06  4.967653e-05
22093   4.3677156  4.810378e-06  4.967653e-05
22111   4.3677156  4.810378e-06  4.967653e-05
22129   4.3677156  4.810378e-06  4.967653e-05
22146   4.3677156  4.810378e-06  4.967653e-05
22163   4.3677156  4.810378e-06  4.967653e-05
22180   4.3677156  4.810378e-06  4.967653e-05
22197   4.3677156  4.810378e-06  4.967653e-05
22215   4.3677156  4.810378e-06  4.967653e-05
27659   3.5908244  4.826341e-06  4.980731e-05
27672   3.5908244  4.826341e-06  4.980731e-05
23936   3.4642601  4.865951e-06  5.018178e-05
23948   3.4642601  4.865951e-06  5.018178e-05
14752   2.2361641  4.882699e-06  5.032013e-05
14764   2.2361641  4.882699e-06  5.032013e-05
9379    2.7763033  5.153040e-06  5.305189e-05
9391    2.7763033  5.153040e-06  5.305189e-05
9402    2.7763033  5.153040e-06  5.305189e-05
14019   7.7876255  5.222754e-06  5.373297e-05
14032   7.7876255  5.222754e-06  5.373297e-05
34017   4.9040028  5.273323e-06  5.421629e-05
34056   4.9040028  5.273323e-06  5.421629e-05
10358   9.8794839  5.281847e-06  5.428545e-05
17326   5.2054820  5.392156e-06  5.538147e-05
17329   5.2054820  5.392156e-06  5.538147e-05
33287   6.2972494  5.439162e-06  5.584527e-05
14608   0.8816361  5.441148e-06  5.584667e-05
7758    7.3056337  5.585346e-06  5.730720e-05
1308    4.6964265  5.737393e-06  5.884726e-05
14610   1.7255293  5.818398e-06  5.965784e-05
32646   1.8180156  5.889859e-06  6.037005e-05
10505   4.8606767  5.930852e-06  6.073834e-05
10522   4.8606767  5.930852e-06  6.073834e-05
914     3.9064767  5.933835e-06  6.073834e-05
923     3.9064767  5.933835e-06  6.073834e-05
15455   2.5163408  6.043145e-06  6.164546e-05
10824   3.5861547  6.044914e-06  6.164546e-05
10853   3.5861547  6.044914e-06  6.164546e-05
10880   3.5861547  6.044914e-06  6.164546e-05
10911   3.5861547  6.044914e-06  6.164546e-05
10943   3.5861547  6.044914e-06  6.164546e-05
10975   3.5861547  6.044914e-06  6.164546e-05
11005   3.5861547  6.044914e-06  6.164546e-05
11033   3.5861547  6.044914e-06  6.164546e-05
11063   3.5861547  6.044914e-06  6.164546e-05
11092   3.5861547  6.044914e-06  6.164546e-05
13934   3.0665314  6.127974e-06  6.200155e-05
18666   3.7490874  6.129829e-06  6.200155e-05
18725   3.7490874  6.129829e-06  6.200155e-05
18785   3.7490874  6.129829e-06  6.200155e-05
18843   3.7490874  6.129829e-06  6.200155e-05
18902   3.7490874  6.129829e-06  6.200155e-05
18960   3.7490874  6.129829e-06  6.200155e-05
19020   3.7490874  6.129829e-06  6.200155e-05
19080   3.7490874  6.129829e-06  6.200155e-05
19140   3.7490874  6.129829e-06  6.200155e-05
19198   3.7490874  6.129829e-06  6.200155e-05
19259   3.7490874  6.129829e-06  6.200155e-05
19317   3.7490874  6.129829e-06  6.200155e-05
19376   3.7490874  6.129829e-06  6.200155e-05
19434   3.7490874  6.129829e-06  6.200155e-05
19493   3.7490874  6.129829e-06  6.200155e-05
19552   3.7490874  6.129829e-06  6.200155e-05
19610   3.7490874  6.129829e-06  6.200155e-05
19666   3.7490874  6.129829e-06  6.200155e-05
19706   3.7490874  6.129829e-06  6.200155e-05
18655   3.5795993  6.159910e-06  6.200155e-05
18714   3.5795993  6.159910e-06  6.200155e-05
18774   3.5795993  6.159910e-06  6.200155e-05
18832   3.5795993  6.159910e-06  6.200155e-05
18891   3.5795993  6.159910e-06  6.200155e-05
18949   3.5795993  6.159910e-06  6.200155e-05
19009   3.5795993  6.159910e-06  6.200155e-05
19069   3.5795993  6.159910e-06  6.200155e-05
19129   3.5795993  6.159910e-06  6.200155e-05
19187   3.5795993  6.159910e-06  6.200155e-05
19248   3.5795993  6.159910e-06  6.200155e-05
19306   3.5795993  6.159910e-06  6.200155e-05
19365   3.5795993  6.159910e-06  6.200155e-05
19423   3.5795993  6.159910e-06  6.200155e-05
19482   3.5795993  6.159910e-06  6.200155e-05
19541   3.5795993  6.159910e-06  6.200155e-05
19599   3.5795993  6.159910e-06  6.200155e-05
19655   3.5795993  6.159910e-06  6.200155e-05
19695   3.5795993  6.159910e-06  6.200155e-05
4202    4.8678880  6.241635e-06  6.280320e-05
18671   3.5899262  6.308834e-06  6.307998e-05
18730   3.5899262  6.308834e-06  6.307998e-05
18790   3.5899262  6.308834e-06  6.307998e-05
18848   3.5899262  6.308834e-06  6.307998e-05
18907   3.5899262  6.308834e-06  6.307998e-05
18965   3.5899262  6.308834e-06  6.307998e-05
19025   3.5899262  6.308834e-06  6.307998e-05
19085   3.5899262  6.308834e-06  6.307998e-05
19145   3.5899262  6.308834e-06  6.307998e-05
19203   3.5899262  6.308834e-06  6.307998e-05
19264   3.5899262  6.308834e-06  6.307998e-05
19322   3.5899262  6.308834e-06  6.307998e-05
19381   3.5899262  6.308834e-06  6.307998e-05
19439   3.5899262  6.308834e-06  6.307998e-05
19498   3.5899262  6.308834e-06  6.307998e-05
19557   3.5899262  6.308834e-06  6.307998e-05
19615   3.5899262  6.308834e-06  6.307998e-05
19671   3.5899262  6.308834e-06  6.307998e-05
19711   3.5899262  6.308834e-06  6.307998e-05
33939   9.2161441  6.483740e-06  6.480735e-05
11123   2.8435085  6.640182e-06  6.634908e-05
13186   4.3856566  6.804899e-06  6.779080e-05
13205   4.3856566  6.804899e-06  6.779080e-05
13212   4.3856566  6.804899e-06  6.779080e-05
18641   3.2121417  6.870925e-06  6.779080e-05
18700   3.2121417  6.870925e-06  6.779080e-05
18760   3.2121417  6.870925e-06  6.779080e-05
18818   3.2121417  6.870925e-06  6.779080e-05
18877   3.2121417  6.870925e-06  6.779080e-05
18935   3.2121417  6.870925e-06  6.779080e-05
18995   3.2121417  6.870925e-06  6.779080e-05
19055   3.2121417  6.870925e-06  6.779080e-05
19115   3.2121417  6.870925e-06  6.779080e-05
19173   3.2121417  6.870925e-06  6.779080e-05
19234   3.2121417  6.870925e-06  6.779080e-05
19292   3.2121417  6.870925e-06  6.779080e-05
19351   3.2121417  6.870925e-06  6.779080e-05
